COMMAND    PID   USER   FD      TYPE     DEVICE SIZE/OFF       NODE NAME
ssh-agent 1004 andrej  rtd       DIR        8,1     4096          2 /
ssh-agent 1004 andrej  txt       REG        8,1   439776    4852394 /usr/bin/ssh-agent
ssh-agent 1004 andrej  mem       REG        8,1    13796    6684759 /lib/i386-linux-gnu/libdl-2.27.so
ssh-agent 1004 andrej  mem       REG        8,1  1942936    6684756 /lib/i386-linux-gnu/libc-2.27.so
ssh-agent 1004 andrej  mem       REG        8,1  2021980    4853523 /usr/lib/i386-linux-gnu/libcrypto.so.1.0.0
ssh-agent 1004 andrej  mem       REG        8,1   159956    6684678 /lib/i386-linux-gnu/ld-2.27.so
ssh-agent 1004 andrej    0u      CHR        1,3      0t0          6 /dev/null
ssh-agent 1004 andrej    1u      CHR        1,3      0t0          6 /dev/null
ssh-agent 1004 andrej    2u      CHR        1,3      0t0          6 /dev/null
ssh-agent 1004 andrej    3u     unix 0xec101b00      0t0      27632 /tmp/ssh-XxbaA65v6MU8/agent.896 type=STREAM
xfce4-ses 1022 andrej  cwd       DIR        8,1     4096    6043058 /home/andrej
xfce4-ses 1022 andrej  rtd       DIR        8,1     4096          2 /
xfce4-ses 1022 andrej  txt       REG        8,1   185872    4851122 /usr/bin/xfce4-session
xfce4-ses 1022 andrej  mem       REG        8,1   247092    4855919 /usr/lib/i386-linux-gnu/gtk-2.0/2.10.0/engines/libmurrine.so
xfce4-ses 1022 andrej  mem       REG        8,1    42604    4855920 /usr/lib/i386-linux-gnu/gtk-2.0/2.10.0/engines/libpixmap.so
xfce4-ses 1022 andrej  mem       REG        8,1   138008    5244014 /usr/share/mime/mime.cache
xfce4-ses 1022 andrej  mem       REG        8,1    50784    6684765 /lib/i386-linux-gnu/libnss_files-2.27.so
xfce4-ses 1022 andrej  mem       REG        8,1    96064    6684762 /lib/i386-linux-gnu/libnsl-2.27.so
xfce4-ses 1022 andrej  mem       REG        8,1    50796    6684767 /lib/i386-linux-gnu/libnss_nis-2.27.so
xfce4-ses 1022 andrej  mem       REG        8,1    34608    6684763 /lib/i386-linux-gnu/libnss_compat-2.27.so
xfce4-ses 1022 andrej  mem       REG        8,1    32540    5243027 /usr/share/locale-langpack/ru/LC_MESSAGES/gdk-pixbuf.mo
xfce4-ses 1022 andrej  mem       REG        8,1    26284    4855545 /usr/lib/i386-linux-gnu/gdk-pixbuf-2.0/2.10.0/loaders/libpixbufloader-png.so
xfce4-ses 1022 andrej  mem       REG        8,1   115225    5636547 /usr/share/glib-2.0/schemas/gschemas.compiled
xfce4-ses 1022 andrej  mem       REG        8,1   149637    5243103 /usr/share/locale-langpack/ru/LC_MESSAGES/glib20.mo
xfce4-ses 1022 andrej  mem       REG        8,1    79100    4853321 /usr/lib/i386-linux-gnu/libappmenu-gtk2-parser.so.0
xfce4-ses 1022 andrej  mem       REG        8,1      532    6685770 /home/andrej/.local/share/mime/mime.cache
xfce4-ses 1022 andrej  DEL       REG        8,1             6565053 /home/andrej/.config/dconf/user
xfce4-ses 1022 andrej  DEL       REG       0,54                  19 /run/user/1000/dconf/user
xfce4-ses 1022 andrej  mem       REG        8,1    51164    4855555 /usr/lib/i386-linux-gnu/gio/modules/libdconfsettings.so
xfce4-ses 1022 andrej  mem       REG        8,1   219759    5245234 /usr/share/locale-langpack/ru/LC_MESSAGES/gtk20-properties.mo
xfce4-ses 1022 andrej  mem       REG        8,1   193089    5249678 /usr/share/locale-langpack/ru/LC_MESSAGES/libc.mo
xfce4-ses 1022 andrej  mem       REG        8,1    68574    5245356 /usr/share/locale-langpack/ru/LC_MESSAGES/gtk20.mo
xfce4-ses 1022 andrej  mem       REG        8,1  4257552    4856262 /usr/lib/locale/locale-archive
xfce4-ses 1022 andrej  mem       REG        8,1    91524    6687056 /lib/i386-linux-gnu/libgpg-error.so.0.22.0
xfce4-ses 1022 andrej  mem       REG        8,1   185784    4853313 /usr/lib/i386-linux-gnu/libgraphite2.so.3.0.1
xfce4-ses 1022 andrej  mem       REG        8,1   350824    6687027 /lib/i386-linux-gnu/libblkid.so.1.1.0
xfce4-ses 1022 andrej  mem       REG        8,1   914752    6687046 /lib/i386-linux-gnu/libgcrypt.so.20.2.1
xfce4-ses 1022 andrej  mem       REG        8,1    83308    4850820 /usr/lib/i386-linux-gnu/liblz4.so.1.7.1
xfce4-ses 1022 andrej  mem       REG        8,1   169496    6687183 /lib/i386-linux-gnu/liblzma.so.5.2.2
xfce4-ses 1022 andrej  mem       REG        8,1    30004    4853053 /usr/lib/i386-linux-gnu/libdatrie.so.1.3.3
xfce4-ses 1022 andrej  mem       REG        8,1   198060    6687042 /lib/i386-linux-gnu/libexpat.so.1.6.7
xfce4-ses 1022 andrej  mem       REG        8,1   685920    4853415 /usr/lib/i386-linux-gnu/libharfbuzz.so.0.10702.0
xfce4-ses 1022 andrej  mem       REG        8,1     5228    4853332 /usr/lib/i386-linux-gnu/libX11-xcb.so.1.0.0
xfce4-ses 1022 andrej  mem       REG        8,1    17864    4854075 /usr/lib/i386-linux-gnu/libxcb-util.so.1.0.0
xfce4-ses 1022 andrej  mem       REG        8,1    21908    4852804 /usr/lib/i386-linux-gnu/libXdmcp.so.6.0.0
xfce4-ses 1022 andrej  mem       REG        8,1    13696    4852793 /usr/lib/i386-linux-gnu/libXau.so.6.0.0
xfce4-ses 1022 andrej  mem       REG        8,1   472372    6687029 /lib/i386-linux-gnu/libpcre.so.3.13.3
xfce4-ses 1022 andrej  mem       REG        8,1    30216    4853162 /usr/lib/i386-linux-gnu/libffi.so.6.0.4
xfce4-ses 1022 andrej  mem       REG        8,1   395796    6687006 /lib/i386-linux-gnu/libmount.so.1.1.0
xfce4-ses 1022 andrej  mem       REG        8,1    83768    6686985 /lib/i386-linux-gnu/libresolv-2.27.so
xfce4-ses 1022 andrej  mem       REG        8,1   169960    6687157 /lib/i386-linux-gnu/libselinux.so.1
xfce4-ses 1022 andrej  mem       REG        8,1   584216    6685877 /lib/i386-linux-gnu/libsystemd.so.0.21.0
xfce4-ses 1022 andrej  mem       REG        8,1    40368    4853922 /usr/lib/i386-linux-gnu/libthai.so.0.3.0
xfce4-ses 1022 andrej  mem       REG        8,1    34740    6687031 /lib/i386-linux-gnu/librt-2.27.so
xfce4-ses 1022 andrej  mem       REG        8,1   120300    6687068 /lib/i386-linux-gnu/libz.so.1.2.11
xfce4-ses 1022 andrej  mem       REG        8,1    54676    4854067 /usr/lib/i386-linux-gnu/libxcb-render.so.0.0.0
xfce4-ses 1022 andrej  mem       REG        8,1     9612    4854071 /usr/lib/i386-linux-gnu/libxcb-shm.so.0.0.0
xfce4-ses 1022 andrej  mem       REG        8,1   230708    4853728 /usr/lib/i386-linux-gnu/libpng16.so.16.34.0
xfce4-ses 1022 andrej  mem       REG        8,1   767576    4850931 /usr/lib/i386-linux-gnu/libfreetype.so.6.15.0
xfce4-ses 1022 andrej  mem       REG        8,1   710000    4850091 /usr/lib/i386-linux-gnu/libpixman-1.so.0.34.0
xfce4-ses 1022 andrej  mem       REG        8,1    80144    4852806 /usr/lib/i386-linux-gnu/libXext.so.6.4.0
xfce4-ses 1022 andrej  mem       REG        8,1     9580    4852802 /usr/lib/i386-linux-gnu/libXdamage.so.1.1.0
xfce4-ses 1022 andrej  mem       REG        8,1     9588    4852798 /usr/lib/i386-linux-gnu/libXcomposite.so.1.0.0
xfce4-ses 1022 andrej  mem       REG        8,1    42496    4852800 /usr/lib/i386-linux-gnu/libXcursor.so.1.0.2
xfce4-ses 1022 andrej  mem       REG        8,1    46628    4852824 /usr/lib/i386-linux-gnu/libXrandr.so.2.2.0
xfce4-ses 1022 andrej  mem       REG        8,1    71288    4852814 /usr/lib/i386-linux-gnu/libXi.so.6.1.0
xfce4-ses 1022 andrej  mem       REG        8,1     9636    4852816 /usr/lib/i386-linux-gnu/libXinerama.so.1.0.0
xfce4-ses 1022 andrej  mem       REG        8,1    42708    4852826 /usr/lib/i386-linux-gnu/libXrender.so.1.3.0
xfce4-ses 1022 andrej  mem       REG        8,1   301324    4853204 /usr/lib/i386-linux-gnu/libfontconfig.so.1.10.1
xfce4-ses 1022 andrej  mem       REG        8,1    91388    4853698 /usr/lib/i386-linux-gnu/libpangoft2-1.0.so.0.4000.14
xfce4-ses 1022 andrej  mem       REG        8,1    21904    4852808 /usr/lib/i386-linux-gnu/libXfixes.so.3.1.0
xfce4-ses 1022 andrej  mem       REG        8,1    54540    4853696 /usr/lib/i386-linux-gnu/libpangocairo-1.0.so.0.4000.14
xfce4-ses 1022 andrej  mem       REG        8,1    13788    4852791 /usr/lib/i386-linux-gnu/libXRes.so.1.0.0
xfce4-ses 1022 andrej  mem       REG        8,1    38200    4853894 /usr/lib/i386-linux-gnu/libstartup-notification-1.so.0.0.0
xfce4-ses 1022 andrej  mem       REG        8,1    13796    6684759 /lib/i386-linux-gnu/libdl-2.27.so
xfce4-ses 1022 andrej  mem       REG        8,1   173644    4854079 /usr/lib/i386-linux-gnu/libxcb.so.1.1.0
xfce4-ses 1022 andrej  mem       REG        8,1   104024    6687011 /lib/i386-linux-gnu/libbsd.so.0.8.7
xfce4-ses 1022 andrej  mem       REG        8,1    30324    6687218 /lib/i386-linux-gnu/libuuid.so.1.3.0
xfce4-ses 1022 andrej  mem       REG        8,1  1942936    6684756 /lib/i386-linux-gnu/libc-2.27.so
xfce4-ses 1022 andrej  mem       REG        8,1   146980    6684770 /lib/i386-linux-gnu/libpthread-2.27.so
xfce4-ses 1022 andrej  mem       REG        8,1  1050528    6684760 /lib/i386-linux-gnu/libm-2.27.so
xfce4-ses 1022 andrej  mem       REG        8,1  1243176    4850074 /usr/lib/i386-linux-gnu/libglib-2.0.so.0.5600.4
xfce4-ses 1022 andrej  mem       REG        8,1   386420    4850927 /usr/lib/i386-linux-gnu/libgobject-2.0.so.0.5600.4
xfce4-ses 1022 andrej  mem       REG        8,1   366024    6687165 /lib/i386-linux-gnu/libdbus-1.so.3.19.4
xfce4-ses 1022 andrej  mem       REG        8,1   173376    4853056 /usr/lib/i386-linux-gnu/libdbus-glib-1.so.2.3.4
xfce4-ses 1022 andrej  mem       REG        8,1    79156    4854097 /usr/lib/i386-linux-gnu/libxfconf-0.so.2.0.0
xfce4-ses 1022 andrej  mem       REG        8,1  1984508    4850040 /usr/lib/i386-linux-gnu/libgio-2.0.so.0.5600.4
xfce4-ses 1022 andrej  mem       REG        8,1   124948    4853729 /usr/lib/i386-linux-gnu/libpolkit-gobject-1.so.0.0.0
xfce4-ses 1022 andrej  mem       REG        8,1   333112    4853694 /usr/lib/i386-linux-gnu/libpango-1.0.so.0.4000.14
xfce4-ses 1022 andrej  mem       REG        8,1   170012    4853254 /usr/lib/i386-linux-gnu/libgdk_pixbuf-2.0.so.0.3611.0
xfce4-ses 1022 andrej  mem       REG        8,1  1363668    4852978 /usr/lib/i386-linux-gnu/libcairo.so.2.11510.0
xfce4-ses 1022 andrej  mem       REG        8,1   152892    4852883 /usr/lib/i386-linux-gnu/libatk-1.0.so.0.22810.1
xfce4-ses 1022 andrej  mem       REG        8,1   786480    4853252 /usr/lib/i386-linux-gnu/libgdk-x11-2.0.so.0.2400.32
xfce4-ses 1022 andrej  mem       REG        8,1  5186248    4853391 /usr/lib/i386-linux-gnu/libgtk-x11-2.0.so.0.2400.32
xfce4-ses 1022 andrej  mem       REG        8,1   285808    4854042 /usr/lib/i386-linux-gnu/libwnck-1.so.22.3.31
xfce4-ses 1022 andrej  mem       REG        8,1    13580    4850103 /usr/lib/i386-linux-gnu/libgmodule-2.0.so.0.5600.4
xfce4-ses 1022 andrej  mem       REG        8,1    54536    4854093 /usr/lib/i386-linux-gnu/libxfce4util.so.7.0.0
xfce4-ses 1022 andrej  mem       REG        8,1    83332    4854089 /usr/lib/i386-linux-gnu/libxfce4ui-1.so.0.0.0
xfce4-ses 1022 andrej  mem       REG        8,1  1344352    4849863 /usr/lib/i386-linux-gnu/libX11.so.6.3.0
xfce4-ses 1022 andrej  mem       REG        8,1   104684    4850165 /usr/lib/i386-linux-gnu/libICE.so.6.3.0
xfce4-ses 1022 andrej  mem       REG        8,1    30164    4852781 /usr/lib/i386-linux-gnu/libSM.so.6.0.1
xfce4-ses 1022 andrej  mem       REG        8,1    13568    4854100 /usr/lib/i386-linux-gnu/libxfsm-4.6.so.0.0.0
xfce4-ses 1022 andrej  mem       REG        8,1    25908    4853323 /usr/lib/i386-linux-gnu/gtk-2.0/modules/libappmenu-gtk-module.so
xfce4-ses 1022 andrej  mem       REG        8,1    26374    4852142 /usr/lib/i386-linux-gnu/gconv/gconv-modules.cache
xfce4-ses 1022 andrej  mem       REG        8,1    24671    6426815 /usr/share/locale/ru/LC_MESSAGES/xfce4-session.mo
xfce4-ses 1022 andrej  mem       REG        8,1   159956    6684678 /lib/i386-linux-gnu/ld-2.27.so
xfce4-ses 1022 andrej    0r      CHR        1,3      0t0          6 /dev/null
xfce4-ses 1022 andrej    1w      CHR        1,3      0t0          6 /dev/null
xfce4-ses 1022 andrej    2w      REG        8,1    11144    6037958 /home/andrej/.xsession-errors
xfce4-ses 1022 andrej    3u     unix 0xec103300      0t0      27639 type=STREAM
xfce4-ses 1022 andrej    4u  a_inode       0,14        0      12186 [eventfd]
xfce4-ses 1022 andrej    5u  a_inode       0,14        0      12186 [eventfd]
xfce4-ses 1022 andrej    6u  a_inode       0,14        0      12186 [eventfd]
xfce4-ses 1022 andrej    7u     unix 0xf4697c00      0t0      28115 type=STREAM
xfce4-ses 1022 andrej    8u  a_inode       0,14        0      12186 [eventfd]
xfce4-ses 1022 andrej    9u     unix 0xec100900      0t0      27641 type=STREAM
xfce4-ses 1022 andrej   10u     unix 0xec102a00      0t0      27642 type=STREAM
xfce4-ses 1022 andrej   11u     unix 0xf4694900      0t0      28128 @/tmp/.ICE-unix/1022 type=STREAM
xfce4-ses 1022 andrej   12u     unix 0xf4696700      0t0      28129 /tmp/.ICE-unix/1022 type=STREAM
xfce4-ses 1022 andrej   13u     unix 0xeea20000      0t0      28915 @/tmp/.ICE-unix/1022 type=STREAM
xfce4-ses 1022 andrej   14w     FIFO       0,13      0t0      28130 pipe
xfce4-ses 1022 andrej   15u     unix 0xec1bd200      0t0      28916 @/tmp/.ICE-unix/1022 type=STREAM
xfce4-ses 1022 andrej   16u     unix 0xec1bcf00      0t0      28917 @/tmp/.ICE-unix/1022 type=STREAM
xfce4-ses 1022 andrej   17u     unix 0xec238900      0t0      28918 @/tmp/.ICE-unix/1022 type=STREAM
xfce4-ses 1022 andrej   18u     unix 0xec238000      0t0      28426 @/tmp/.ICE-unix/1022 type=STREAM
xfce4-ses 1022 andrej   19u     unix 0xed7e3900      0t0      29803 @/tmp/.ICE-unix/1022 type=STREAM
xfce4-ses 1022 andrej   20u     unix 0xec362700      0t0      30797 @/tmp/.ICE-unix/1022 type=STREAM
xfce4-ses 1022 andrej   21u     unix 0xebe03900      0t0      33417 @/tmp/.ICE-unix/1022 type=STREAM
xfconfd   1028 andrej  cwd       DIR        8,1     4096    6043058 /home/andrej
xfconfd   1028 andrej  rtd       DIR        8,1     4096          2 /
xfconfd   1028 andrej  txt       REG        8,1    75172    4981471 /usr/lib/i386-linux-gnu/xfce4/xfconf/xfconfd
xfconfd   1028 andrej  mem       REG        8,1    30324    6687218 /lib/i386-linux-gnu/libuuid.so.1.3.0
xfconfd   1028 andrej  mem       REG        8,1    91524    6687056 /lib/i386-linux-gnu/libgpg-error.so.0.22.0
xfconfd   1028 andrej  mem       REG        8,1   350824    6687027 /lib/i386-linux-gnu/libblkid.so.1.1.0
xfconfd   1028 andrej  mem       REG        8,1    13796    6684759 /lib/i386-linux-gnu/libdl-2.27.so
xfconfd   1028 andrej  mem       REG        8,1   914752    6687046 /lib/i386-linux-gnu/libgcrypt.so.20.2.1
xfconfd   1028 andrej  mem       REG        8,1    83308    4850820 /usr/lib/i386-linux-gnu/liblz4.so.1.7.1
xfconfd   1028 andrej  mem       REG        8,1   169496    6687183 /lib/i386-linux-gnu/liblzma.so.5.2.2
xfconfd   1028 andrej  mem       REG        8,1    34740    6687031 /lib/i386-linux-gnu/librt-2.27.so
xfconfd   1028 andrej  mem       REG        8,1   395796    6687006 /lib/i386-linux-gnu/libmount.so.1.1.0
xfconfd   1028 andrej  mem       REG        8,1    83768    6686985 /lib/i386-linux-gnu/libresolv-2.27.so
xfconfd   1028 andrej  mem       REG        8,1   169960    6687157 /lib/i386-linux-gnu/libselinux.so.1
xfconfd   1028 andrej  mem       REG        8,1   120300    6687068 /lib/i386-linux-gnu/libz.so.1.2.11
xfconfd   1028 andrej  mem       REG        8,1    13580    4850103 /usr/lib/i386-linux-gnu/libgmodule-2.0.so.0.5600.4
xfconfd   1028 andrej  mem       REG        8,1   472372    6687029 /lib/i386-linux-gnu/libpcre.so.3.13.3
xfconfd   1028 andrej  mem       REG        8,1    30216    4853162 /usr/lib/i386-linux-gnu/libffi.so.6.0.4
xfconfd   1028 andrej  mem       REG        8,1   584216    6685877 /lib/i386-linux-gnu/libsystemd.so.0.21.0
xfconfd   1028 andrej  mem       REG        8,1  1984508    4850040 /usr/lib/i386-linux-gnu/libgio-2.0.so.0.5600.4
xfconfd   1028 andrej  mem       REG        8,1  1942936    6684756 /lib/i386-linux-gnu/libc-2.27.so
xfconfd   1028 andrej  mem       REG        8,1   146980    6684770 /lib/i386-linux-gnu/libpthread-2.27.so
xfconfd   1028 andrej  mem       REG        8,1  1243176    4850074 /usr/lib/i386-linux-gnu/libglib-2.0.so.0.5600.4
xfconfd   1028 andrej  mem       REG        8,1    54536    4854093 /usr/lib/i386-linux-gnu/libxfce4util.so.7.0.0
xfconfd   1028 andrej  mem       REG        8,1   386420    4850927 /usr/lib/i386-linux-gnu/libgobject-2.0.so.0.5600.4
xfconfd   1028 andrej  mem       REG        8,1   366024    6687165 /lib/i386-linux-gnu/libdbus-1.so.3.19.4
xfconfd   1028 andrej  mem       REG        8,1   173376    4853056 /usr/lib/i386-linux-gnu/libdbus-glib-1.so.2.3.4
xfconfd   1028 andrej  mem       REG        8,1    26374    4852142 /usr/lib/i386-linux-gnu/gconv/gconv-modules.cache
xfconfd   1028 andrej  mem       REG        8,1   159956    6684678 /lib/i386-linux-gnu/ld-2.27.so
xfconfd   1028 andrej    0u      CHR        1,3      0t0          6 /dev/null
xfconfd   1028 andrej    1u     unix 0xf3d5ad00      0t0      28121 type=STREAM
xfconfd   1028 andrej    2u     unix 0xf3d5b000      0t0      28122 type=STREAM
xfconfd   1028 andrej    3u  a_inode       0,14        0      12186 [eventfd]
xfconfd   1028 andrej    4r     FIFO       0,13      0t0      28675 pipe
xfconfd   1028 andrej    5w     FIFO       0,13      0t0      28675 pipe
xfconfd   1028 andrej    6u     unix 0xec103900      0t0      28676 type=STREAM
xfwm4     1035 andrej  cwd       DIR        8,1     4096    6043058 /home/andrej
xfwm4     1035 andrej  rtd       DIR        8,1     4096          2 /
xfwm4     1035 andrej  txt       REG        8,1   433676    4851140 /usr/bin/xfwm4
xfwm4     1035 andrej  mem       REG        8,1   247092    4855919 /usr/lib/i386-linux-gnu/gtk-2.0/2.10.0/engines/libmurrine.so
